actor,condition,program,changed,harm,conditional_harm,all24,all_program_questions,accuracy,accuracy_all_program_questions,touched_accuracy,other_address_error,preservation,nonaddressed_change,additional_accuracy,additional_rows,n_scenes,n_rows,disagreement_vs_single,disagreement_count,disagreement_denominator,mean_abs_dlogp_vs_single,energy,cast_error,commands,shared_from,shared_from_condition,by_family
gemma,INV_SPARSE_CONTINUE_s1,ABC,0.9697265625,0.16341145833333331,0.18122435290404043,0.140625,0.140625,0.8776041666666667,0.8864182692307692,0.859375,0.14427083333333335,0.8187756470959596,0.015625,0.9921875,128,64,1664,0.3932291666666667,604,1536,0.573921246848253,96315.62420654297,0.5345666669309139,3.0,[],[],"{""both"": 0.953125, ""direct"": 0.98828125, ""either"": 0.734375, ""opposes"": 0.9921875, ""same"": 0.609375}"
gemma,INV_SPARSE_CONTINUE_s1,CBA,0.9697265625,0.16341145833333331,0.18122435290404043,0.140625,0.140625,0.8776041666666667,0.8864182692307692,0.859375,0.14427083333333335,0.8187756470959596,0.015625,0.9921875,128,64,1664,0.3932291666666667,604,1536,0.573921246848253,96315.62420654297,0.5345666669309139,3.0,"[""ABC""]","[""INV_SPARSE_CONTINUE_s1""]","{""both"": 0.953125, ""direct"": 0.98828125, ""either"": 0.734375, ""opposes"": 0.9921875, ""same"": 0.609375}"
gemma,INV_SPARSE_CONTINUE_s1,AB_cross,0.9140625,0.028645833333333332,0.028906249999999998,0.46875,0.4375,0.9427083333333333,0.9447115384615385,0.9453125,0.0265625,0.9710937500000001,0.015625,0.96875,128,64,1664,0.053385416666666664,82,1536,0.22124532402818411,65282.80535888672,0.5221759900450706,2.0,[],[],"{""both"": 0.921875, ""direct"": 0.994140625, ""either"": 0.96875, ""opposes"": 0.953125, ""same"": 0.82421875}"
gemma,INV_COMPLETE_SINGLE_s0,single,0.9283854166666667,0.0078125,0.008072916666666666,0.578125,0.578125,0.958984375,0.958984375,0.971875,0.0125,0.9919270833333333,0.01171875,,,64,1536,0.0,0,1536,0.0,45826.67761230469,0.5159566383808851,1.0,[],[],"{""both"": 0.9375, ""direct"": 0.9921875, ""either"": 0.96875, ""opposes"": 0.97265625, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s0,noop,,0.014322916666666664,0.01579443330362448,0.6875,0.6875,0.9635416666666666,0.9635416666666666,0.9640625,0.036830357142857144,0.9842055666963756,0.0078125,,,64,1536,0.4576822916666667,703,1536,0.28344714525270004,39718.09713745117,0.5381343215703964,1.0,[],[],"{""both"": 0.98828125, ""direct"": 1.0, ""either"": 0.92578125, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s0,repeat2,0.9283854166666667,0.0078125,0.008072916666666666,0.578125,0.578125,0.958984375,0.958984375,0.971875,0.0125,0.9919270833333333,0.01171875,,,64,1536,0.0013020833333333333,2,1536,0.0038918945855085005,45826.67654418945,0.5159569941461086,2.0,"[""single""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.9375, ""direct"": 0.9921875, ""either"": 0.96875, ""opposes"": 0.97265625, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s0,repeat4,0.9283854166666667,0.009114583333333332,0.009375,0.5625,0.5625,0.9583333333333333,0.9583333333333333,0.971875,0.0140625,0.9906250000000001,0.015625,,,64,1536,0.001953125,3,1536,0.0033676666006480596,45826.67922973633,0.5159568060189486,4.0,"[""repeat2"", ""single""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.9375, ""direct"": 0.990234375, ""either"": 0.96875, ""opposes"": 0.97265625, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s0,repeat8,0.9296875,0.009114583333333332,0.009375,0.5625,0.5625,0.958984375,0.958984375,0.9734375,0.0140625,0.9906250000000001,0.015625,,,64,1536,0.0013020833333333333,2,1536,0.00396928897580769,45826.67736816406,0.5159568781964481,8.0,"[""repeat2"", ""repeat4"", ""single""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.9375, ""direct"": 0.990234375, ""either"": 0.96875, ""opposes"": 0.97265625, ""same"": 0.89453125}"
gemma,INV_COMPLETE_SINGLE_s0,restore,,0.013020833333333332,0.01427533608140226,0.6875,0.6875,0.9654947916666666,0.9654947916666666,0.965625,0.03459821428571429,0.9857246639185977,0.0078125,,,64,1536,0.4583333333333333,704,1536,0.28331405709379237,39718.094665527344,0.5381353250704706,2.0,"[""noop""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.98828125, ""direct"": 1.0, ""either"": 0.93359375, ""opposes"": 0.9765625, ""same"": 0.89453125}"
gemma,INV_COMPLETE_SINGLE_s0,restore_after4,,0.013671875,0.014926377748068924,0.6875,0.6875,0.96484375,0.96484375,0.965625,0.03571428571428571,0.9850736222519311,0.0078125,,,64,1536,0.4576822916666667,703,1536,0.2837361015218143,39718.09796142578,0.5381350577808917,5.0,"[""noop"", ""restore""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.98828125, ""direct"": 1.0, ""either"": 0.93359375, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s0,overwrite,0.9283854166666667,0.0078125,0.008072916666666666,0.578125,0.578125,0.958984375,0.958984375,0.971875,0.0125,0.9919270833333333,0.01171875,,,64,1536,0.0013020833333333333,2,1536,0.003146993900730403,45826.67807006836,0.5159568195231259,3.0,"[""repeat2"", ""repeat4"", ""single""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.9375, ""direct"": 0.9921875, ""either"": 0.96875, ""opposes"": 0.97265625, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s0,AB,0.9176432291666667,0.035807291666666664,0.037109375,0.5,0.5,0.9407552083333333,0.9407552083333333,0.9515625000000001,0.005208333333333333,0.962890625,0.015625,,,64,1536,0.3268229166666667,502,1536,0.28248676241544146,78842.33209228516,0.5344542786478996,2.0,[],[],"{""both"": 0.921875, ""direct"": 0.97265625, ""either"": 0.93359375, ""opposes"": 0.9921875, ""same"": 0.8515625}"
gemma,INV_COMPLETE_SINGLE_s0,BA,0.9176432291666667,0.035807291666666664,0.037109375,0.5,0.5,0.9407552083333333,0.9407552083333333,0.9515625000000001,0.005208333333333333,0.962890625,0.015625,,,64,1536,0.3268229166666667,502,1536,0.28248676241544146,78842.33209228516,0.5344542786478996,2.0,"[""AB""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.921875, ""direct"": 0.97265625, ""either"": 0.93359375, ""opposes"": 0.9921875, ""same"": 0.8515625}"
gemma,INV_COMPLETE_SINGLE_s0,ABC,0.9407552083333334,0.08268229166666666,0.08689292478354979,0.421875,0.40625,0.9303385416666667,0.9338942307692308,0.921875,0.08229166666666667,0.9131070752164503,0.03515625,0.9765625,128,64,1664,0.4244791666666667,652,1536,0.3884678821846042,112095.99340820312,0.5428915731608868,3.0,[],[],"{""both"": 0.98046875, ""direct"": 0.9609375, ""either"": 0.88671875, ""opposes"": 0.98046875, ""same"": 0.8125}"
gemma,INV_COMPLETE_SINGLE_s0,CBA,0.9407552083333334,0.08268229166666666,0.08689292478354979,0.421875,0.40625,0.9303385416666667,0.9338942307692308,0.921875,0.08229166666666667,0.9131070752164503,0.03515625,0.9765625,128,64,1664,0.4244791666666667,652,1536,0.3884678821846042,112095.99340820312,0.5428915731608868,3.0,"[""ABC""]","[""INV_COMPLETE_SINGLE_s0""]","{""both"": 0.98046875, ""direct"": 0.9609375, ""either"": 0.88671875, ""opposes"": 0.98046875, ""same"": 0.8125}"
gemma,INV_COMPLETE_SINGLE_s0,AB_cross,0.8958333333333334,0.007812499999999999,0.007812499999999999,0.515625,0.5,0.9440104166666666,0.9471153846153847,0.9234374999999999,0.004687500000000001,0.9921875,0.0078125,0.984375,128,64,1664,0.056640625,87,1536,0.21628754849527473,81104.57092285156,0.5304902228526771,2.0,[],[],"{""both"": 0.90234375, ""direct"": 0.99609375, ""either"": 0.94921875, ""opposes"": 0.984375, ""same"": 0.8359375}"
gemma,INV_COMPLETE_SINGLE_s1,single,0.9440104166666666,0.006510416666666666,0.00703125,0.71875,0.71875,0.9674479166666667,0.9674479166666667,0.96875,0.010937500000000001,0.99296875,0.015625,,,64,1536,0.0,0,1536,0.0,43535.793884277344,0.5152124795131385,1.0,[],[],"{""both"": 0.95703125, ""direct"": 0.98828125, ""either"": 0.98828125, ""opposes"": 0.97265625, ""same"": 0.91015625}"
gemma,INV_COMPLETE_SINGLE_s1,noop,,0.008463541666666666,0.009718044414735592,0.6875,0.6875,0.9720052083333334,0.9720052083333334,0.965625,0.0234375,0.9902819555852644,0.0234375,,,64,1536,0.458984375,705,1536,0.22275044615968417,50667.83560180664,0.5503094787709415,1.0,[],[],"{""both"": 0.9921875, ""direct"": 0.9921875, ""either"": 0.97265625, ""opposes"": 0.99609375, ""same"": 0.88671875}"
gemma,INV_COMPLETE_SINGLE_s1,repeat2,0.9440104166666666,0.006510416666666666,0.00703125,0.71875,0.71875,0.9674479166666667,0.9674479166666667,0.96875,0.010937500000000001,0.99296875,0.015625,,,64,1536,0.0,0,1536,0.002917280195825119,43535.80126953125,0.5152125535532832,2.0,"[""single""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.95703125, ""direct"": 0.98828125, ""either"": 0.98828125, ""opposes"": 0.97265625, ""same"": 0.91015625}"
gemma,INV_COMPLETE_SINGLE_s1,repeat4,0.9440104166666666,0.006510416666666666,0.00703125,0.71875,0.71875,0.9674479166666667,0.9674479166666667,0.96875,0.010937500000000001,0.99296875,0.015625,,,64,1536,0.0,0,1536,0.0023866984500836943,43535.804138183594,0.5152125344611704,4.0,"[""repeat2"", ""single""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.95703125, ""direct"": 0.98828125, ""either"": 0.98828125, ""opposes"": 0.97265625, ""same"": 0.91015625}"
gemma,INV_COMPLETE_SINGLE_s1,repeat8,0.9440104166666667,0.006510416666666666,0.00703125,0.71875,0.71875,0.9674479166666667,0.9674479166666667,0.9703125,0.010937500000000001,0.99296875,0.015625,,,64,1536,0.0013020833333333333,2,1536,0.0025749095071236163,43535.799896240234,0.5152124264277518,8.0,"[""repeat2"", ""repeat4"", ""single""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.95703125, ""direct"": 0.98828125, ""either"": 0.98828125, ""opposes"": 0.97265625, ""same"": 0.91015625}"
gemma,INV_COMPLETE_SINGLE_s1,restore,,0.008463541666666666,0.009718044414735592,0.6875,0.6875,0.9720052083333334,0.9720052083333334,0.965625,0.0234375,0.9902819555852644,0.0234375,,,64,1536,0.458984375,705,1536,0.22327303140116328,50667.83087158203,0.550309385638684,2.0,"[""noop""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.9921875, ""direct"": 0.9921875, ""either"": 0.97265625, ""opposes"": 0.99609375, ""same"": 0.88671875}"
gemma,INV_COMPLETE_SINGLE_s1,restore_after4,,0.008463541666666666,0.009718044414735592,0.703125,0.703125,0.97265625,0.97265625,0.965625,0.022321428571428572,0.9902819555852644,0.0234375,,,64,1536,0.4596354166666667,706,1536,0.22335175422599227,50667.8415222168,0.5503090173006058,5.0,"[""noop"", ""restore""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.9921875, ""direct"": 0.9921875, ""either"": 0.97265625, ""opposes"": 0.99609375, ""same"": 0.890625}"
gemma,INV_COMPLETE_SINGLE_s1,overwrite,0.9453125,0.006510416666666666,0.00703125,0.71875,0.71875,0.9680989583333334,0.9680989583333334,0.96875,0.010937500000000001,0.99296875,0.015625,,,64,1536,0.0006510416666666666,1,1536,0.0023679225296528252,43535.80194091797,0.5152128273621202,3.0,"[""repeat2"", ""repeat4"", ""single""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.95703125, ""direct"": 0.98828125, ""either"": 0.98828125, ""opposes"": 0.97265625, ""same"": 0.9140625}"
gemma,INV_COMPLETE_SINGLE_s1,AB,0.9378255208333333,0.05338541666666666,0.055468750000000004,0.5,0.5,0.943359375,0.943359375,0.9203125,0.005208333333333333,0.94453125,0.015625,,,64,1536,0.3209635416666667,493,1536,0.21524258305897112,85990.57830810547,0.5384004069492221,2.0,[],[],"{""both"": 0.94921875, ""direct"": 0.99609375, ""either"": 0.91796875, ""opposes"": 0.9921875, ""same"": 0.80859375}"
gemma,INV_COMPLETE_SINGLE_s1,BA,0.9378255208333333,0.05338541666666666,0.055468750000000004,0.5,0.5,0.943359375,0.943359375,0.9203125,0.005208333333333333,0.94453125,0.015625,,,64,1536,0.3209635416666667,493,1536,0.21524258305897112,85990.57830810547,0.5384004069492221,2.0,"[""AB""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.94921875, ""direct"": 0.99609375, ""either"": 0.91796875, ""opposes"": 0.9921875, ""same"": 0.80859375}"
gemma,INV_COMPLETE_SINGLE_s1,ABC,0.9459635416666666,0.08951822916666666,0.0931640625,0.484375,0.484375,0.92578125,0.9314903846153847,0.8984375,0.07447916666666667,0.9068359375,0.0234375,1.0,128,64,1664,0.4244791666666667,652,1536,0.3665841581778757,129271.51879882812,0.5483515188097954,3.0,[],[],"{""both"": 0.984375, ""direct"": 0.9921875, ""either"": 0.84375, ""opposes"": 0.98828125, ""same"": 0.75390625}"
gemma,INV_COMPLETE_SINGLE_s1,CBA,0.9459635416666666,0.08951822916666666,0.0931640625,0.484375,0.484375,0.92578125,0.9314903846153847,0.8984375,0.07447916666666667,0.9068359375,0.0234375,1.0,128,64,1664,0.4244791666666667,652,1536,0.3665841581778757,129271.51879882812,0.5483515188097954,3.0,"[""ABC""]","[""INV_COMPLETE_SINGLE_s1""]","{""both"": 0.984375, ""direct"": 0.9921875, ""either"": 0.84375, ""opposes"": 0.98828125, ""same"": 0.75390625}"
gemma,INV_COMPLETE_SINGLE_s1,AB_cross,0.9049479166666667,0.009114583333333332,0.009114583333333332,0.53125,0.53125,0.9479166666666666,0.951923076923077,0.921875,0.0078125,0.9908854166666667,0.015625,1.0,128,64,1664,0.05078125,78,1536,0.22098764094981385,87410.39953613281,0.540971586946398,2.0,[],[],"{""both"": 0.9375, ""direct"": 0.994140625, ""either"": 0.953125, ""opposes"": 0.9765625, ""same"": 0.83203125}"
gemma,FREE_SPARSE_CONTINUE_s0,single,0.9140625,0.013020833333333332,0.013020833333333332,0.625,0.625,0.94921875,0.94921875,0.9390625,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.0,0,1536,0.0,141473.7432861328,0.553510183468461,1.0,[],[],"{""both"": 0.9375, ""direct"": 0.984375, ""either"": 0.94921875, ""opposes"": 0.94140625, ""same"": 0.8984375}"
gemma,FREE_SPARSE_CONTINUE_s0,noop,,0.005208333333333333,0.005811794414735592,0.59375,0.59375,0.95703125,0.95703125,0.9375,0.02901785714285714,0.9941882055852644,0.0,,,64,1536,0.4388020833333333,674,1536,0.3727156988882972,96321.21716308594,0.5594055098481476,1.0,[],[],"{""both"": 0.984375, ""direct"": 0.99609375, ""either"": 0.921875, ""opposes"": 0.97265625, ""same"": 0.87109375}"
gemma,FREE_SPARSE_CONTINUE_s0,repeat2,0.9010416666666666,0.013020833333333332,0.013020833333333332,0.625,0.625,0.9427083333333333,0.9427083333333333,0.928125,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.010416666666666666,16,1536,0.06342646618145646,133077.54321289062,0.5613391222432256,2.0,[],[],"{""both"": 0.921875, ""direct"": 0.982421875, ""either"": 0.94140625, ""opposes"": 0.93359375, ""same"": 0.89453125}"
gemma,FREE_SPARSE_CONTINUE_s0,repeat4,0.8971354166666667,0.013020833333333332,0.013020833333333332,0.625,0.625,0.9407552083333334,0.9407552083333334,0.9265625,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.012369791666666666,19,1536,0.06851931303786547,128179.81787109375,0.5735714333131909,4.0,[],[],"{""both"": 0.921875, ""direct"": 0.984375, ""either"": 0.94140625, ""opposes"": 0.93359375, ""same"": 0.87890625}"
gemma,FREE_SPARSE_CONTINUE_s0,repeat8,0.8971354166666667,0.013020833333333332,0.013020833333333332,0.625,0.625,0.9407552083333334,0.9407552083333334,0.9265625,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.012369791666666666,19,1536,0.06842529723739214,128399.70556640625,0.5688580432906747,8.0,[],[],"{""both"": 0.921875, ""direct"": 0.984375, ""either"": 0.94140625, ""opposes"": 0.93359375, ""same"": 0.87890625}"
gemma,FREE_SPARSE_CONTINUE_s0,restore,,0.004557291666666666,0.005042381535947712,0.53125,0.53125,0.95703125,0.95703125,0.9375,0.029017857142857144,0.9949576184640523,0.00390625,,,64,1536,0.4375,672,1536,0.37285623381847205,85545.64892578125,0.548784589394927,2.0,[],[],"{""both"": 0.98046875, ""direct"": 0.994140625, ""either"": 0.91796875, ""opposes"": 0.984375, ""same"": 0.87109375}"
gemma,FREE_SPARSE_CONTINUE_s0,restore_after4,,0.005208333333333333,0.005752608808674986,0.546875,0.546875,0.9544270833333333,0.9544270833333333,0.934375,0.03125,0.994247391191325,0.00390625,,,64,1536,0.4348958333333333,668,1536,0.3775177561345681,85429.89428710938,0.5421033436432481,5.0,[],[],"{""both"": 0.96875, ""direct"": 0.994140625, ""either"": 0.91796875, ""opposes"": 0.98046875, ""same"": 0.87109375}"
gemma,FREE_SPARSE_CONTINUE_s0,overwrite,0.9075520833333334,0.014322916666666666,0.014322916666666666,0.59375,0.59375,0.9453125,0.9453125,0.9359375000000001,0.0140625,0.9856770833333333,0.01171875,,,64,1536,0.005208333333333333,8,1536,0.04226057329423109,137278.31994628906,0.5587232569232583,3.0,[],[],"{""both"": 0.9296875, ""direct"": 0.982421875, ""either"": 0.94140625, ""opposes"": 0.94140625, ""same"": 0.89453125}"
gemma,FREE_SPARSE_CONTINUE_s0,AB,0.9111328125,0.03841145833333333,0.04162326388888889,0.53125,0.53125,0.9264322916666666,0.9264322916666666,0.8999999999999999,0.005208333333333333,0.9583767361111111,0.0078125,,,64,1536,0.3326822916666667,511,1536,0.30330037378621216,206918.92602539062,0.5634167864918709,2.0,[],[],"{""both"": 0.87109375, ""direct"": 0.984375, ""either"": 0.9140625, ""opposes"": 0.95703125, ""same"": 0.84765625}"
gemma,FREE_SPARSE_CONTINUE_s0,BA,0.9111328125,0.03841145833333333,0.04162326388888889,0.53125,0.53125,0.9264322916666666,0.9264322916666666,0.8999999999999999,0.005208333333333333,0.9583767361111111,0.0078125,,,64,1536,0.3326822916666667,511,1536,0.30330037378621216,206918.92602539062,0.5634167864918709,2.0,"[""AB""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.87109375, ""direct"": 0.984375, ""either"": 0.9140625, ""opposes"": 0.95703125, ""same"": 0.84765625}"
gemma,FREE_SPARSE_CONTINUE_s0,ABC,0.9326171875,0.09016927083333333,0.10292461444805195,0.46875,0.46875,0.9016927083333333,0.9092548076923077,0.865625,0.09010416666666668,0.897075385551948,0.0234375,1.0,128,64,1664,0.458984375,705,1536,0.5101433144035733,270944.8947753906,0.5788204995915294,3.0,[],[],"{""both"": 0.90625, ""direct"": 0.962890625, ""either"": 0.82421875, ""opposes"": 0.94140625, ""same"": 0.8125}"
gemma,FREE_SPARSE_CONTINUE_s0,CBA,0.9326171875,0.09016927083333333,0.10292461444805195,0.46875,0.46875,0.9016927083333333,0.9092548076923077,0.865625,0.09010416666666668,0.897075385551948,0.0234375,1.0,128,64,1664,0.458984375,705,1536,0.5101433144035733,270944.8947753906,0.5788204995915294,3.0,"[""ABC""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.90625, ""direct"": 0.962890625, ""either"": 0.82421875, ""opposes"": 0.94140625, ""same"": 0.8125}"
gemma,FREE_SPARSE_CONTINUE_s0,AB_cross,0.8619791666666667,0.03515625,0.03567708333333334,0.4375,0.421875,0.9134114583333334,0.9194711538461537,0.8828125,0.0359375,0.9643229166666667,0.0078125,0.9921875,128,64,1664,0.068359375,105,1536,0.2892616315352612,208503.54907226562,0.5674159592017531,2.0,[],[],"{""both"": 0.91015625, ""direct"": 0.986328125, ""either"": 0.91796875, ""opposes"": 0.88671875, ""same"": 0.79296875}"
gemma,FREE_SPARSE_CONTINUE_s1,single,0.8841145833333334,0.0026041666666666665,0.0028645833333333336,0.53125,0.53125,0.9407552083333333,0.9407552083333333,0.9296875,0.003125,0.9971354166666666,0.0078125,,,64,1536,0.0,0,1536,0.0,120376.85559082031,0.5763342822901905,1.0,[],[],"{""both"": 0.92578125, ""direct"": 0.98828125, ""either"": 0.89453125, ""opposes"": 0.96484375, ""same"": 0.8828125}"
gemma,FREE_SPARSE_CONTINUE_s1,noop,,0.013671875,0.014504419191919193,0.640625,0.640625,0.9635416666666666,0.9635416666666666,0.9640624999999999,0.03683035714285714,0.9854955808080808,0.015625,,,64,1536,0.4251302083333333,653,1536,0.33080437505511523,107832.15802001953,0.5648054741322994,1.0,[],[],"{""both"": 0.9921875, ""direct"": 0.99609375, ""either"": 0.94140625, ""opposes"": 0.984375, ""same"": 0.87109375}"
gemma,FREE_SPARSE_CONTINUE_s1,repeat2,0.8515625,0.00390625,0.004166666666666667,0.453125,0.453125,0.9225260416666666,0.9225260416666666,0.9156249999999999,0.0078125,0.9958333333333333,0.0,,,64,1536,0.05078125,78,1536,0.23142855726605896,81056.06982421875,0.5528307030908763,2.0,[],[],"{""both"": 0.9140625, ""direct"": 0.98828125, ""either"": 0.9140625, ""opposes"": 0.98046875, ""same"": 0.75}"
gemma,FREE_SPARSE_CONTINUE_s1,repeat4,0.8645833333333333,0.00390625,0.004166666666666667,0.484375,0.484375,0.9296875,0.9296875,0.921875,0.00625,0.9958333333333333,0.00390625,,,64,1536,0.041015625,63,1536,0.17065587028623005,83890.98999023438,0.5527138998731971,4.0,[],[],"{""both"": 0.91796875, ""direct"": 0.990234375, ""either"": 0.90625, ""opposes"": 0.984375, ""same"": 0.7890625}"
gemma,FREE_SPARSE_CONTINUE_s1,repeat8,0.875,0.00390625,0.004166666666666667,0.5,0.5,0.9348958333333333,0.9348958333333333,0.93125,0.00625,0.9958333333333333,0.00390625,,,64,1536,0.038411458333333336,59,1536,0.15256307073213904,86620.04608154297,0.5483529078774154,8.0,[],[],"{""both"": 0.921875, ""direct"": 0.994140625, ""either"": 0.91015625, ""opposes"": 0.984375, ""same"": 0.8046875}"
gemma,FREE_SPARSE_CONTINUE_s1,restore,,0.009765625,0.010373263888888888,0.625,0.625,0.9615885416666667,0.9615885416666667,0.95,0.03013392857142857,0.9896267361111111,0.01953125,,,64,1536,0.4192708333333333,644,1536,0.3692622142546848,100640.47528076172,0.5555512295104563,2.0,[],[],"{""both"": 0.98828125, ""direct"": 0.994140625, ""either"": 0.94140625, ""opposes"": 0.9921875, ""same"": 0.859375}"
gemma,FREE_SPARSE_CONTINUE_s1,restore_after4,,0.009765625,0.010460069444444444,0.625,0.625,0.962890625,0.962890625,0.95625,0.032366071428571425,0.9895399305555556,0.01953125,,,64,1536,0.4205729166666667,646,1536,0.3556069736132687,98703.17041015625,0.5439166552387178,5.0,[],[],"{""both"": 0.98828125, ""direct"": 0.994140625, ""either"": 0.953125, ""opposes"": 0.9921875, ""same"": 0.85546875}"
gemma,FREE_SPARSE_CONTINUE_s1,overwrite,0.890625,0.005208333333333333,0.00546875,0.53125,0.53125,0.9427083333333334,0.9427083333333334,0.9421875,0.00625,0.99453125,0.01171875,,,64,1536,0.033203125,51,1536,0.11642513701835237,106987.13055419922,0.5466052880510688,3.0,[],[],"{""both"": 0.93359375, ""direct"": 0.994140625, ""either"": 0.91796875, ""opposes"": 0.98828125, ""same"": 0.828125}"
gemma,FREE_SPARSE_CONTINUE_s1,AB,0.8626302083333333,0.06705729166666666,0.069140625,0.359375,0.359375,0.8899739583333333,0.8899739583333333,0.853125,0.0,0.9308593749999999,0.0078125,,,64,1536,0.3111979166666667,478,1536,0.3834997276145036,229799.56860351562,0.5871281684376299,2.0,[],[],"{""both"": 0.8828125, ""direct"": 0.966796875, ""either"": 0.875, ""opposes"": 0.90625, ""same"": 0.7421875}"
gemma,FREE_SPARSE_CONTINUE_s1,BA,0.8626302083333333,0.06705729166666666,0.069140625,0.359375,0.359375,0.8899739583333333,0.8899739583333333,0.853125,0.0,0.9308593749999999,0.0078125,,,64,1536,0.3111979166666667,478,1536,0.3834997276145036,229799.56860351562,0.5871281684376299,2.0,"[""AB""]","[""FREE_SPARSE_CONTINUE_s1""]","{""both"": 0.8828125, ""direct"": 0.966796875, ""either"": 0.875, ""opposes"": 0.90625, ""same"": 0.7421875}"
gemma,FREE_SPARSE_CONTINUE_s1,ABC,0.8694661458333333,0.1123046875,0.12024739583333333,0.25,0.25,0.873046875,0.8792067307692308,0.8234375,0.09166666666666667,0.8797526041666667,0.01171875,0.953125,128,64,1664,0.3958333333333333,608,1536,0.5686977901501346,358469.8093261719,0.5972954006865621,3.0,[],[],"{""both"": 0.875, ""direct"": 0.9609375, ""either"": 0.8671875, ""opposes"": 0.87109375, ""same"": 0.703125}"
gemma,FREE_SPARSE_CONTINUE_s1,CBA,0.8694661458333333,0.1123046875,0.12024739583333333,0.25,0.25,0.873046875,0.8792067307692308,0.8234375,0.09166666666666667,0.8797526041666667,0.01171875,0.953125,128,64,1664,0.3958333333333333,608,1536,0.5686977901501346,358469.8093261719,0.5972954006865621,3.0,"[""ABC""]","[""FREE_SPARSE_CONTINUE_s1""]","{""both"": 0.875, ""direct"": 0.9609375, ""either"": 0.8671875, ""opposes"": 0.87109375, ""same"": 0.703125}"
gemma,FREE_SPARSE_CONTINUE_s1,AB_cross,0.8684895833333333,0.0013020833333333333,0.0013020833333333333,0.515625,0.5,0.93359375,0.9344951923076923,0.9156250000000001,0.0015625,0.9986979166666666,0.0078125,0.9453125,128,64,1664,0.047526041666666664,73,1536,0.18930858187946123,236358.03930664062,0.5874654040671885,2.0,[],[],"{""both"": 0.953125, ""direct"": 0.982421875, ""either"": 0.88671875, ""opposes"": 0.96875, ""same"": 0.828125}"
gemma,FREE_COMPLETE_SINGLE_s0,single,0.9270833333333333,0.005208333333333333,0.005208333333333333,0.59375,0.59375,0.9609375,0.9609375,0.9624999999999999,0.00625,0.9947916666666666,0.015625,,,64,1536,0.0,0,1536,0.0,72869.23696899414,0.5168566158972681,1.0,[],[],"{""both"": 0.92578125, ""direct"": 0.994140625, ""either"": 0.97265625, ""opposes"": 0.953125, ""same"": 0.92578125}"
gemma,FREE_COMPLETE_SINGLE_s0,noop,,0.00390625,0.004174325980392157,0.703125,0.703125,0.9700520833333333,0.9700520833333333,0.9625,0.024553571428571425,0.9958256740196079,0.0078125,,,64,1536,0.4479166666666667,688,1536,0.22192112878643874,50832.14929199219,0.54765879875049,1.0,[],[],"{""both"": 0.984375, ""direct"": 1.0, ""either"": 0.94140625, ""opposes"": 0.9765625, ""same"": 0.91796875}"
gemma,FREE_COMPLETE_SINGLE_s0,repeat2,0.9270833333333333,0.006510416666666666,0.006510416666666666,0.59375,0.59375,0.9602864583333333,0.9602864583333333,0.965625,0.0078125,0.9934895833333334,0.01953125,,,64,1536,0.004557291666666667,7,1536,0.028015050150884235,60906.40740966797,0.5298753906972706,2.0,[],[],"{""both"": 0.921875, ""direct"": 0.9921875, ""either"": 0.98046875, ""opposes"": 0.953125, ""same"": 0.921875}"
gemma,FREE_COMPLETE_SINGLE_s0,repeat4,0.9283854166666666,0.006510416666666666,0.006510416666666666,0.609375,0.609375,0.9609375,0.9609375,0.9640625,0.0078125,0.9934895833333334,0.01953125,,,64,1536,0.0026041666666666665,4,1536,0.023680095719471456,59235.94415283203,0.5286882142536342,4.0,[],[],"{""both"": 0.92578125, ""direct"": 0.9921875, ""either"": 0.98046875, ""opposes"": 0.953125, ""same"": 0.921875}"
